timestamp,time_s,disp_mm,disp_ul,raw_V,avg_V
2026-06-12T18:52:40.705181,0.991165,0.495583,8.708198,0.737542,0.735699
2026-06-12T18:52:40.715608,1.001596,0.500798,8.799839,0.738832,0.736022
2026-06-12T18:52:40.728832,1.011912,0.505956,8.890470,0.736897,0.735838
2026-06-12T18:52:40.737199,1.022496,0.511248,8.983463,0.731416,0.735469
2026-06-12T18:52:40.746756,1.032743,0.516371,9.073490,0.735285,0.735884
2026-06-12T18:52:40.757050,1.043034,0.521517,9.163907,0.734962,0.735838
2026-06-12T18:52:40.770960,1.053327,0.526663,9.254336,0.737220,0.736022
2026-06-12T18:52:40.778772,1.063772,0.531886,9.346106,0.736575,0.735884
2026-06-12T18:52:40.788153,1.074138,0.537069,9.437178,0.737542,0.735699
2026-06-12T18:52:40.802255,1.084481,0.542240,9.528048,0.734318,0.735331
2026-06-12T18:52:40.812139,1.094609,0.547304,9.617032,0.733673,0.735653
2026-06-12T18:52:40.820627,1.104960,0.552480,9.707979,0.732705,0.735285
2026-06-12T18:52:40.829382,1.115362,0.557681,9.799363,0.734962,0.735285
2026-06-12T18:52:40.839585,1.125567,0.562784,9.889029,0.735285,0.735009
2026-06-12T18:52:40.853261,1.136000,0.568000,9.980691,0.736252,0.734962
2026-06-12T18:52:40.862982,1.146122,0.573061,10.069620,0.735930,0.734732
2026-06-12T18:52:40.870830,1.156423,0.578211,10.160119,0.732705,0.734502
2026-06-12T18:52:40.880861,1.166844,0.583422,10.251680,0.728514,0.733765
2026-06-12T18:52:40.890946,1.176946,0.588473,10.340435,0.734640,0.734041
2026-06-12T18:52:40.904349,1.187043,0.593521,10.429142,0.733028,0.733765
2026-06-12T18:52:40.914376,1.197600,0.598800,10.521897,0.725289,0.732337
2026-06-12T18:52:40.923574,1.207825,0.603912,10.611725,0.726902,0.731001
2026-06-12T18:52:40.932329,1.218312,0.609156,10.703865,0.731416,0.730356
2026-06-12T18:52:40.945126,1.228686,0.614343,10.795013,0.732383,0.730310
2026-06-12T18:52:40.954278,1.240106,0.620053,10.895348,0.734640,0.731185
2026-06-12T18:52:40.964482,1.250461,0.625230,10.986320,0.733995,0.731093
2026-06-12T18:52:40.978185,1.260845,0.630422,11.077552,0.728836,0.730494
2026-06-12T18:52:40.987699,1.271519,0.635760,11.171336,0.735607,0.731968
2026-06-12T18:52:40.996117,1.282105,0.641052,11.264336,0.735285,0.733166
2026-06-12T18:52:41.006375,1.292360,0.646180,11.354436,0.733995,0.733535
2026-06-12T18:52:41.019862,1.302633,0.651317,11.444696,0.734640,0.733857
2026-06-12T18:52:41.028244,1.312918,0.656459,11.535056,0.736252,0.734087
2026-06-12T18:52:41.037006,1.323344,0.661672,11.626661,0.731093,0.733673
2026-06-12T18:52:41.047917,1.333892,0.666946,11.719335,0.720130,0.732429
2026-06-12T18:52:41.061916,1.344282,0.672141,11.810612,0.721098,0.730356
2026-06-12T18:52:41.070375,1.354574,0.677287,11.901042,0.732705,0.729988
2026-06-12T18:52:41.078725,1.364745,0.682373,11.990404,0.726902,0.728974
2026-06-12T18:52:41.089199,1.375182,0.687591,12.082099,0.731416,0.728514
2026-06-12T18:52:41.101400,1.385366,0.692683,12.171573,0.730771,0.727731
2026-06-12T18:52:41.111997,1.395853,0.697927,12.263713,0.732061,0.727869
2026-06-12T18:52:41.119987,1.405967,0.702983,12.352569,0.731738,0.729527
2026-06-12T18:52:41.130363,1.416349,0.708175,12.443785,0.735285,0.731554
2026-06-12T18:52:41.140799,1.426775,0.713387,12.535383,0.730126,0.731185
2026-06-12T18:52:41.153189,1.436885,0.718443,12.624212,0.733350,0.732107
2026-06-12T18:52:41.162052,1.447337,0.723669,12.716040,0.732383,0.732245
2026-06-12T18:52:41.171545,1.457521,0.728761,12.805515,0.736252,0.733028
2026-06-12T18:52:41.181658,1.467642,0.733821,12.894436,0.734640,0.733396
2026-06-12T18:52:41.195020,1.477936,0.738968,12.984878,0.736897,0.734133
2026-06-12T18:52:41.204469,1.488441,0.744220,13.077168,0.733995,0.733949
2026-06-12T18:52:41.212887,1.498875,0.749438,13.168842,0.727224,0.733535
2026-06-12T18:52:41.222980,1.508969,0.754485,13.257529,0.727546,0.732705
2026-06-12T18:52:41.236520,1.519287,0.759643,13.348177,0.733350,0.732844
2026-06-12T18:52:41.245040,1.529544,0.764772,13.438294,0.734640,0.732613
2026-06-12T18:52:41.254013,1.539993,0.769996,13.530094,0.737542,0.733028
2026-06-12T18:52:41.264468,1.550446,0.775223,13.621938,0.735930,0.732890
2026-06-12T18:52:41.278357,1.560997,0.780499,13.714634,0.735285,0.733074
2026-06-12T18:52:41.287110,1.571565,0.785783,13.807485,0.734962,0.734179
2026-06-12T18:52:41.295892,1.581872,0.790936,13.898042,0.733995,0.735101
2026-06-12T18:52:41.308489,1.591926,0.795963,13.986369,0.733995,0.735193
2026-06-12T18:52:41.316476,1.602459,0.801229,14.078908,0.735285,0.735285
2026-06-12T18:52:41.329227,1.612672,0.806336,14.168641,0.734318,0.734824
2026-06-12T18:52:41.336854,1.622834,0.811417,14.257923,0.734640,0.734640
2026-06-12T18:52:41.347247,1.633233,0.816617,14.349289,0.734962,0.734594
2026-06-12T18:52:41.357436,1.643441,0.821720,14.438970,0.732705,0.734272
2026-06-12T18:52:41.370097,1.653735,0.826867,14.529414,0.735285,0.734456
2026-06-12T18:52:41.378759,1.664318,0.832159,14.622393,0.735607,0.734686
2026-06-12T18:52:41.390979,1.674892,0.837446,14.715298,0.737542,0.735009
2026-06-12T18:52:41.401821,1.685286,0.842643,14.806611,0.734640,0.735055
2026-06-12T18:52:41.411739,1.695824,0.847912,14.899202,0.737864,0.735515
2026-06-12T18:52:41.420039,1.706039,0.853019,14.988943,0.733350,0.735285
2026-06-12T18:52:41.430334,1.716321,0.858161,15.079286,0.736252,0.735792
2026-06-12T18:52:41.440504,1.726491,0.863245,15.168633,0.733995,0.735607
2026-06-12T18:52:41.453436,1.736681,0.868341,15.258162,0.736897,0.735792
2026-06-12T18:52:41.461760,1.746824,0.873412,15.347278,0.735285,0.735469
2026-06-12T18:52:41.471251,1.757234,0.878617,15.438733,0.737542,0.735884
2026-06-12T18:52:41.481596,1.767577,0.883788,15.529608,0.735930,0.735607
2026-06-12T18:52:41.495056,1.777938,0.888969,15.620641,0.736897,0.736114
2026-06-12T18:52:41.503864,1.788117,0.894059,15.710072,0.733350,0.735699
2026-06-12T18:52:41.512430,1.798417,0.899208,15.800561,0.734318,0.735746
2026-06-12T18:52:41.522515,1.808504,0.904252,15.889187,0.719486,0.733258
2026-06-12T18:52:41.532818,1.818799,0.909400,15.979637,0.728191,0.732245
2026-06-12T18:52:41.545056,1.829052,0.914526,16.069719,0.732061,0.731462
2026-06-12T18:52:41.553114,1.839207,0.919603,16.158937,0.730126,0.730633
2026-06-12T18:52:41.563617,1.849598,0.924799,16.250227,0.724967,0.728928
2026-06-12T18:52:41.574003,1.859989,0.929994,16.341520,0.733673,0.728974
2026-06-12T18:52:41.587264,1.870446,0.935223,16.433399,0.734640,0.729020
2026-06-12T18:52:41.594731,1.880706,0.940353,16.523536,0.737864,0.731646
2026-06-12T18:52:41.604879,1.890859,0.945429,16.612738,0.734318,0.732521
2026-06-12T18:52:41.614962,1.900951,0.950476,16.701409,0.736575,0.733166
2026-06-12T18:52:41.628288,1.911217,0.955608,16.791602,0.733673,0.733673
2026-06-12T18:52:41.637265,1.921457,0.960729,16.881570,0.733995,0.734962
2026-06-12T18:52:41.646158,1.932146,0.966073,16.975483,0.734640,0.735101
2026-06-12T18:52:41.656380,1.942365,0.971183,17.065268,0.726902,0.733995
2026-06-12T18:52:41.669941,1.952869,0.976434,17.157548,0.729481,0.732798
2026-06-12T18:52:41.678340,1.963370,0.981685,17.249810,0.733028,0.732613
2026-06-12T18:52:41.687788,1.973773,0.986886,17.341207,0.735285,0.732429
2026-06-12T18:52:41.698230,1.984208,0.992104,17.432893,0.734318,0.732521
2026-06-12T18:52:41.711745,1.994454,0.997227,17.522912,0.735930,0.732798
2026-06-12T18:52:41.720534,2.004778,1.002389,17.613610,0.732705,0.732521
2026-06-12T18:52:41.729469,2.015456,1.007728,17.707426,0.732705,0.733350
2026-06-12T18:52:41.739655,2.025642,1.012821,17.796919,0.733995,0.733995
2026-06-12T18:52:41.750163,2.036150,1.018075,17.889237,0.734962,0.734272
2026-06-12T18:52:41.761566,2.046488,1.023244,17.980074,0.733350,0.733995
2026-06-12T18:52:41.771074,2.057053,1.028527,18.072895,0.734640,0.734041
2026-06-12T18:52:41.781350,2.067331,1.033665,18.163188,0.733028,0.733627
2026-06-12T18:52:41.794979,2.077814,1.038907,18.255297,0.733673,0.733765
2026-06-12T18:52:41.803299,2.088116,1.044058,18.345808,0.734640,0.734041
2026-06-12T18:52:41.812262,2.098258,1.049129,18.434909,0.736897,0.734456
2026-06-12T18:52:41.823576,2.108677,1.054339,18.526452,0.731093,0.733903
2026-06-12T18:52:41.833122,2.119105,1.059552,18.618066,0.733350,0.733903
2026-06-12T18:52:41.845883,2.129308,1.064654,18.707709,0.733995,0.733811
2026-06-12T18:52:41.854247,2.139677,1.069838,18.798809,0.735930,0.734226
2026-06-12T18:52:41.864345,2.150325,1.075163,18.892365,0.735607,0.734502
2026-06-12T18:52:41.874713,2.160696,1.080348,18.983477,0.737220,0.734870
2026-06-12T18:52:41.886649,2.170932,1.085466,19.073412,0.733995,0.734456
2026-06-12T18:52:41.895218,2.181218,1.090609,19.163784,0.732383,0.734640
2026-06-12T18:52:41.905386,2.191368,1.095684,19.252957,0.730448,0.734226
2026-06-12T18:52:41.915456,2.201440,1.100720,19.341450,0.733673,0.734179
2026-06-12T18:52:41.928154,2.211523,1.105761,19.430036,0.734318,0.733949
2026-06-12T18:52:41.937362,2.221776,1.110888,19.520115,0.736575,0.734087
2026-06-12T18:52:41.946475,2.232461,1.116231,19.613994,0.736575,0.733995
2026-06-12T18:52:41.956606,2.242592,1.121296,19.703005,0.736575,0.734364
2026-06-12T18:52:41.969831,2.252786,1.126393,19.792570,0.734318,0.734640
2026-06-12T18:52:41.981207,2.263460,1.131730,19.886350,0.732705,0.734962
2026-06-12T18:52:41.991337,2.273767,1.136884,19.976901,0.735285,0.735193
2026-06-12T18:52:41.998078,2.284071,1.142035,20.067428,0.735607,0.735377
2026-06-12T18:52:42.011481,2.294255,1.147128,20.156906,0.736575,0.735377
2026-06-12T18:52:42.019849,2.304807,1.152403,20.249612,0.735607,0.735239
2026-06-12T18:52:42.029262,2.315249,1.157624,20.341354,0.736897,0.735285
2026-06-12T18:52:42.039579,2.325562,1.162781,20.431959,0.733350,0.735147
2026-06-12T18:52:42.053141,2.335830,1.167915,20.522172,0.735607,0.735561
2026-06-12T18:52:42.062095,2.346108,1.173054,20.612479,0.727546,0.734456
2026-06-12T18:52:42.073641,2.356858,1.178429,20.706922,0.726257,0.733120
2026-06-12T18:52:42.081211,2.367199,1.183600,20.797779,0.732383,0.732521
2026-06-12T18:52:42.095869,2.377516,1.188758,20.888422,0.735930,0.732567
2026-06-12T18:52:42.103342,2.387673,1.193837,20.977660,0.733350,0.732061
2026-06-12T18:52:42.112622,2.397859,1.198929,21.067149,0.735607,0.732383
2026-06-12T18:52:42.122361,2.408341,1.204171,21.159244,0.735607,0.732383
2026-06-12T18:52:42.134540,2.418525,1.209263,21.248719,0.733028,0.733166
2026-06-12T18:52:42.145236,2.429095,1.214548,21.341588,0.734318,0.734318
2026-06-12T18:52:42.153780,2.439418,1.219709,21.432283,0.737864,0.735101
2026-06-12T18:52:42.163521,2.449533,1.224767,21.521151,0.735930,0.735101
2026-06-12T18:52:42.173989,2.459973,1.229987,21.612876,0.737220,0.735653
2026-06-12T18:52:42.187284,2.470451,1.235225,21.704928,0.736575,0.735792
2026-06-12T18:52:42.194905,2.480549,1.240275,21.793654,0.740766,0.736529
2026-06-12T18:52:42.204689,2.490677,1.245338,21.882632,0.738187,0.737266
2026-06-12T18:52:42.214819,2.500810,1.250405,21.971661,0.742379,0.738417
2026-06-12T18:52:42.224941,2.510931,1.255465,22.060581,0.739477,0.738647
2026-06-12T18:52:42.237412,2.521550,1.260775,22.153875,0.740766,0.739338
2026-06-12T18:52:42.247451,2.531954,1.265977,22.245283,0.738187,0.739477
2026-06-12T18:52:42.259390,2.542311,1.271155,22.336277,0.737864,0.739661
2026-06-12T18:52:42.269811,2.552601,1.276300,22.426685,0.737220,0.739154
2026-06-12T18:52:42.278759,2.562993,1.281496,22.517987,0.733350,0.738463
2026-06-12T18:52:42.289393,2.573446,1.286723,22.609824,0.737864,0.737818
2026-06-12T18:52:42.297976,2.583996,1.291998,22.702519,0.734962,0.737173
2026-06-12T18:52:42.311722,2.594389,1.297194,22.793823,0.737220,0.736667
2026-06-12T18:52:42.319983,2.604541,1.302270,22.883017,0.734640,0.736160
2026-06-12T18:52:42.329177,2.615164,1.307582,22.976351,0.734640,0.735699
2026-06-12T18:52:42.339887,2.625874,1.312937,23.070447,0.729159,0.734548
2026-06-12T18:52:42.353569,2.636192,1.318096,23.161099,0.736897,0.735055
2026-06-12T18:52:42.361657,2.646667,1.323334,23.253133,0.733995,0.734502
2026-06-12T18:52:42.370744,2.656735,1.328368,23.341590,0.736252,0.734686
2026-06-12T18:52:42.383760,2.667217,1.333609,23.433684,0.734962,0.734364
2026-06-12T18:52:42.395066,2.677771,1.338886,23.526408,0.735930,0.734548
2026-06-12T18:52:42.403335,2.687991,1.343995,23.616194,0.731738,0.734133
2026-06-12T18:52:42.412306,2.698289,1.349145,23.706674,0.732705,0.734640
2026-06-12T18:52:42.422686,2.708658,1.354329,23.797778,0.736252,0.734548
2026-06-12T18:52:42.432914,2.718889,1.359445,23.887665,0.737542,0.735055
2026-06-12T18:52:42.444992,2.729371,1.364686,23.979759,0.732705,0.734548
2026-06-12T18:52:42.453634,2.739614,1.369807,24.069751,0.736252,0.734732
2026-06-12T18:52:42.463914,2.749890,1.374945,24.160035,0.735285,0.734640
2026-06-12T18:52:42.474209,2.760190,1.380095,24.250528,0.734962,0.735101
2026-06-12T18:52:42.486586,2.770400,1.385200,24.340227,0.735607,0.735515
2026-06-12T18:52:42.494992,2.780688,1.390344,24.430620,0.738832,0.735884
2026-06-12T18:52:42.504840,2.790820,1.395410,24.519635,0.730771,0.734916
2026-06-12T18:52:42.514981,2.800966,1.400483,24.608775,0.732383,0.734870
2026-06-12T18:52:42.528865,2.811416,1.405708,24.700587,0.734962,0.734686
2026-06-12T18:52:42.536781,2.821650,1.410825,24.790504,0.735930,0.734778
2026-06-12T18:52:42.546082,2.832066,1.416033,24.882015,0.737542,0.735147
2026-06-12T18:52:42.556308,2.842298,1.421149,24.971910,0.737864,0.735469
2026-06-12T18:52:42.569974,2.852787,1.426394,25.064068,0.736575,0.735147
2026-06-12T18:52:42.578286,2.863081,1.431540,25.154506,0.734318,0.735653
2026-06-12T18:52:42.587362,2.873346,1.436673,25.244694,0.736897,0.736298
2026-06-12T18:52:42.597674,2.883703,1.441851,25.335687,0.735930,0.736436
2026-06-12T18:52:42.607793,2.893772,1.446886,25.424154,0.737220,0.736621
2026-06-12T18:52:42.621604,2.904338,1.452169,25.516987,0.739477,0.736897
2026-06-12T18:52:42.628570,2.914551,1.457275,25.606708,0.738832,0.737035
2026-06-12T18:52:42.638801,2.924776,1.462388,25.696545,0.735930,0.736943
2026-06-12T18:52:42.649041,2.935019,1.467510,25.786544,0.736575,0.737266
2026-06-12T18:52:42.661802,2.945454,1.472727,25.878223,0.735285,0.737035
2026-06-12T18:52:42.672371,2.955664,1.477832,25.967923,0.737542,0.737266
2026-06-12T18:52:42.679918,2.965904,1.482952,26.057888,0.733995,0.736805
2026-06-12T18:52:42.690260,2.976240,1.488120,26.148701,0.732383,0.735792
2026-06-12T18:52:42.703781,2.986500,1.493250,26.238840,0.735930,0.735377
2026-06-12T18:52:42.712048,2.996833,1.498416,26.329625,0.737220,0.735561
2026-06-12T18:52:42.721073,3.007058,1.503529,26.419466,0.735285,0.735377
2026-06-12T18:52:42.731288,3.017268,1.508634,26.509163,0.738832,0.735884
2026-06-12T18:52:42.744815,3.027626,1.513813,26.600169,0.732383,0.735147
2026-06-12T18:52:42.754613,3.038378,1.519189,26.694637,0.733028,0.735009
2026-06-12T18:52:42.763182,3.048611,1.524306,26.784540,0.736897,0.735653
2026-06-12T18:52:42.772952,3.058935,1.529467,26.875243,0.739799,0.736206
2026-06-12T18:52:42.783047,3.069030,1.534515,26.963932,0.737542,0.736252
2026-06-12T18:52:42.794866,3.079441,1.539720,27.055404,0.738509,0.736713
2026-06-12T18:52:42.803763,3.089746,1.544873,27.145946,0.735930,0.736298
2026-06-12T18:52:42.814616,3.100051,1.550025,27.236479,0.726257,0.735423
2026-06-12T18:52:42.824506,3.110506,1.555253,27.328337,0.726579,0.734502
2026-06-12T18:52:42.836972,3.121111,1.560556,27.421514,0.737864,0.734640
2026-06-12T18:52:42.845414,3.131390,1.565695,27.511816,0.737864,0.734364
2026-06-12T18:52:42.855940,3.141933,1.570966,27.604448,0.740121,0.734732
2026-06-12T18:52:42.865989,3.151972,1.575986,27.692652,0.737542,0.734594
2026-06-12T18:52:42.878665,3.162271,1.581136,27.783137,0.737864,0.734870
2026-06-12T18:52:42.889278,3.172706,1.586353,27.874819,0.730126,0.735423
2026-06-12T18:52:42.896907,3.182899,1.591450,27.964371,0.733673,0.736436
2026-06-12T18:52:42.907117,3.193105,1.596552,28.054034,0.738187,0.736483
2026-06-12T18:52:42.920399,3.203288,1.601644,28.143500,0.735930,0.736206
2026-06-12T18:52:42.928230,3.213550,1.606775,28.233660,0.737542,0.735838
2026-06-12T18:52:42.937619,3.223603,1.611801,28.321986,0.738187,0.735930
2026-06-12T18:52:42.951455,3.233927,1.616963,28.412688,0.738187,0.735976
2026-06-12T18:52:42.958305,3.244290,1.622145,28.503743,0.738832,0.737220
2026-06-12T18:52:42.970421,3.254427,1.627213,28.592799,0.741089,0.738279
2026-06-12T18:52:42.978731,3.264715,1.632358,28.683191,0.737864,0.738233
2026-06-12T18:52:42.989011,3.274994,1.637497,28.773501,0.738832,0.738647
2026-06-12T18:52:42.999166,3.285150,1.642575,28.862732,0.736897,0.738555
2026-06-12T18:52:43.012417,3.295355,1.647678,28.952391,0.731416,0.737588
2026-06-12T18:52:43.020364,3.305957,1.652979,29.045534,0.722710,0.735377
2026-06-12T18:52:43.030361,3.316341,1.658170,29.136764,0.734318,0.734732
2026-06-12T18:52:43.040624,3.326618,1.663309,29.227055,0.733995,0.733719
2026-06-12T18:52:43.054319,3.337226,1.668613,29.320260,0.736897,0.733581
2026-06-12T18:52:43.061383,3.347414,1.673707,29.409769,0.736575,0.733258
2026-06-12T18:52:43.072294,3.357561,1.678781,29.498921,0.739154,0.733581
2026-06-12T18:52:43.081838,3.367819,1.683909,29.589038,0.738509,0.734594
2026-06-12T18:52:43.095156,3.378090,1.689045,29.679285,0.741411,0.737266
2026-06-12T18:52:43.104614,3.388829,1.694414,29.773629,0.739799,0.738049
2026-06-12T18:52:43.113612,3.399145,1.699572,29.864265,0.737542,0.738555
2026-06-12T18:52:43.123246,3.409237,1.704618,29.952932,0.734640,0.738233
2026-06-12T18:52:43.136908,3.419688,1.709844,30.044755,0.738832,0.738555
2026-06-12T18:52:43.145324,3.430219,1.715110,30.137277,0.737864,0.738371
2026-06-12T18:52:43.154701,3.440687,1.720343,30.229246,0.740766,0.738694
2026-06-12T18:52:43.170852,3.451219,1.725609,30.321776,0.741411,0.738694
2026-06-12T18:52:43.178354,3.461439,1.730720,30.411571,0.742701,0.739108
2026-06-12T18:52:43.186909,3.471745,1.735873,30.502120,0.724645,0.737266
2026-06-12T18:52:43.196048,3.482034,1.741017,30.592513,0.720130,0.735193
2026-06-12T18:52:43.206328,3.492317,1.746158,30.682857,0.732061,0.734226
